altitude,longitude,latitude,speed,timestamp,altitude_smooth
137.60000000000002,-122.95386889949441,38.42163856141269,4.707,2025-08-02 15:21:27,137.02
137.60000000000002,-122.95383855700493,38.421604949980974,4.684,2025-08-02 15:21:28,137.0193548387097
137.60000000000002,-122.95379480347037,38.42157058417797,4.68,2025-08-02 15:21:29,137.01875
137.60000000000002,-122.9537554923445,38.42153940349817,4.769,2025-08-02 15:21:30,137.01818181818183
137.60000000000002,-122.95371735468507,38.421515515074134,4.681,2025-08-02 15:21:31,137.01764705882354
137.60000000000002,-122.95367234386504,38.421489195898175,4.813,2025-08-02 15:21:32,137.01714285714286
137.39999999999998,-122.95362691394985,38.42146270908415,5.058,2025-08-02 15:21:33,137.02222222222224
137.20000000000005,-122.953574443236,38.421435970813036,5.092,2025-08-02 15:21:34,137.03243243243242
137.20000000000005,-122.95352750457823,38.42140914872289,5.109,2025-08-02 15:21:35,137.0421052631579
137.0,-122.95347511768341,38.42138584703207,5.094,2025-08-02 15:21:36,137.05641025641026
137.0,-122.95342180877924,38.42136296443641,5.109,2025-08-02 15:21:37,137.07
136.79999999999995,-122.95336791314185,38.42133656144142,5.111,2025-08-02 15:21:38,137.08292682926827
136.60000000000002,-122.95332139357924,38.421313259750605,5.118,2025-08-02 15:21:39,137.1
136.60000000000002,-122.95327571220696,38.421290377154946,5.119,2025-08-02 15:21:40,137.11627906976744
136.60000000000002,-122.95322315767407,38.42126414179802,5.129,2025-08-02 15:21:41,137.13181818181818
136.60000000000002,-122.95318292453885,38.42124402523041,4.288,2025-08-02 15:21:42,137.14666666666668
136.60000000000002,-122.95313824899495,38.42122172936797,4.175,2025-08-02 15:21:43,137.16521739130437
136.60000000000002,-122.9530992731452,38.421195577830076,4.216,2025-08-02 15:21:44,137.17872340425532
136.79999999999995,-122.95306088402867,38.421168588101864,4.271,2025-08-02 15:21:45,137.19166666666666
136.79999999999995,-122.95302257873118,38.42113849706948,4.54,2025-08-02 15:21:46,137.20408163265307
136.79999999999995,-122.95297765173018,38.4211079031229,4.575,2025-08-02 15:21:47,137.21599999999998
136.79999999999995,-122.95293875969946,38.42107412405312,5.117,2025-08-02 15:21:48,137.2235294117647
136.79999999999995,-122.952900538221,38.42103632166982,5.137,2025-08-02 15:21:49,137.22692307692307
