altitude,longitude,latitude,speed,timestamp,altitude_smooth
205.60000000000002,-1463246302.0,453473803.0,1.492,2025-08-02 20:24:16,208.84
206.39999999999998,-1463247608.0,453473272.0,1.681,2025-08-02 20:24:20,208.92903225806452
206.60000000000002,-1463247796.0,453473193.0,1.661,2025-08-02 20:24:21,209.01875
206.79999999999995,-1463247985.0,453473099.0,1.682,2025-08-02 20:24:22,209.10909090909092
207.0,-1463248100.0,453472972.0,1.658,2025-08-02 20:24:23,209.20000000000002
207.20000000000005,-1463248191.0,453472835.0,1.685,2025-08-02 20:24:24,209.29142857142855
207.20000000000005,-1463248352.0,453472698.0,1.698,2025-08-02 20:24:25,209.38333333333333
207.39999999999998,-1463248465.0,453472562.0,1.698,2025-08-02 20:24:26,209.48108108108107
207.60000000000002,-1463248624.0,453472426.0,1.698,2025-08-02 20:24:27,209.57894736842104
207.79999999999995,-1463248738.0,453472288.0,1.637,2025-08-02 20:24:28,209.6820512820513
208.0,-1463248969.0,453472186.0,1.623,2025-08-02 20:24:29,209.785
208.20000000000005,-1463249166.0,453472165.0,1.667,2025-08-02 20:24:30,209.88780487804877
208.39999999999998,-1463249378.0,453472132.0,1.665,2025-08-02 20:24:31,209.99523809523808
208.60000000000002,-1463249604.0,453472087.0,1.643,2025-08-02 20:24:32,210.10232558139535
208.79999999999995,-1463249876.0,453472074.0,1.806,2025-08-02 20:24:33,210.20909090909092
209.0,-1463250082.0,453472074.0,1.703,2025-08-02 20:24:34,210.32
209.20000000000005,-1463250265.0,453472074.0,1.569,2025-08-02 20:24:35,210.43043478260867
209.39999999999998,-1463250516.0,453472039.0,1.636,2025-08-02 20:24:36,210.54042553191488
209.60000000000002,-1463250721.0,453471922.0,1.803,2025-08-02 20:24:37,210.65
209.79999999999995,-1463250902.0,453471822.0,1.731,2025-08-02 20:24:38,210.76326530612243
210.0,-1463251149.0,453471767.0,1.698,2025-08-02 20:24:39,210.87599999999998
210.0,-1463251422.0,453471687.0,1.698,2025-08-02 20:24:40,210.98823529411763
210.20000000000005,-1463251630.0,453471629.0,1.938,2025-08-02 20:24:41,211.10000000000002
210.39999999999998,-1463251879.0,453471550.0,2.051,2025-08-02 20:24:42,211.211320754717
210.60000000000002,-1463252222.0,453471459.0,2.217,2025-08-02 20:24:43,211.32222222222222
210.79999999999995,-1463252518.0,453471437.0,2.138,2025-08-02 20:24:44,211.43272727272725
211.0,-1463252788.0,453471437.0,2.208,2025-08-02 20:24:45,211.54285714285714
211.0,-1463253132.0,453471506.0,2.549,2025-08-02 20:24:46,211.6526315789474
211.20000000000005,-1463253504.0,453471635.0,2.764,2025-08-02 20:24:47,211.76206896551724
211.39999999999998,-1463253857.0,453471767.0,2.836,2025-08-02 20:24:48,211.87118644067797
211.60000000000002,-1463254228.0,453471906.0,2.953,2025-08-02 20:24:49,211.98333333333332
211.79999999999995,-1463254522.0,453472112.0,3.008,2025-08-02 20:24:50,212.20333333333332
212.0,-1463254789.0,453472370.0,2.996,2025-08-02 20:24:51,212.41
212.20000000000005,-1463254997.0,453472647.0,2.936,2025-08-02 20:24:52,212.61666666666667
212.39999999999998,-1463255181.0,453472852.0,2.751,2025-08-02 20:24:53,212.82000000000002
212.60000000000002,-1463255361.0,453473067.0,2.721,2025-08-02 20:24:54,213.02333333333334
213.0,-1463255471.0,453473255.0,2.727,2025-08-02 20:24:55,213.22333333333333
213.20000000000005,-1463255631.0,453473541.0,2.727,2025-08-02 20:24:56,213.42333333333335
213.60000000000002,-1463255812.0,453473756.0,2.688,2025-08-02 20:24:57,213.61999999999998
213.79999999999995,-1463256066.0,453473838.0,2.363,2025-08-02 20:24:58,213.81333333333336
214.0,-1463256273.0,453473814.0,2.064,2025-08-02 20:24:59,214.00666666666666
214.39999999999998,-1463256454.0,453473734.0,1.613,2025-08-02 20:25:00,214.2
214.60000000000002,-1463256565.0,453473541.0,1.531,2025-08-02 20:25:01,214.39333333333335
214.79999999999995,-1463256519.0,453473313.0,1.854,2025-08-02 20:25:02,214.58666666666664
215.20000000000005,-1463256428.0,453473085.0,1.877,2025-08-02 20:25:03,214.78333333333333
215.39999999999998,-1463256337.0,453472792.0,1.929,2025-08-02 20:25:04,214.98
215.60000000000002,-1463256246.0,453472507.0,1.955,2025-08-02 20:25:05,215.17666666666668
215.79999999999995,-1463256156.0,453472236.0,1.955,2025-08-02 20:25:06,215.37333333333336
216.20000000000005,-1463255997.0,453471929.0,2.527,2025-08-02 20:25:07,215.57333333333332
216.39999999999998,-1463255950.0,453471644.0,2.688,2025-08-02 20:25:08,215.77333333333337
216.60000000000002,-1463255815.0,453471337.0,2.599,2025-08-02 20:25:09,215.97333333333333
216.79999999999995,-1463255635.0,453470988.0,2.648,2025-08-02 20:25:10,216.17
217.0,-1463255451.0,453470620.0,2.713,2025-08-02 20:25:11,216.36999999999998
217.20000000000005,-1463255271.0,453470260.0,2.84,2025-08-02 20:25:12,216.57000000000002
217.39999999999998,-1463255024.0,453469932.0,3.251,2025-08-02 20:25:13,216.76666666666668
217.60000000000002,-1463254752.0,453469614.0,3.393,2025-08-02 20:25:14,216.96333333333334
217.79999999999995,-1463254541.0,453469323.0,3.334,2025-08-02 20:25:15,217.15666666666667
218.0,-1463254293.0,453469051.0,3.255,2025-08-02 20:25:16,217.35
218.20000000000005,-1463254088.0,453468747.0,3.275,2025-08-02 20:25:17,217.54333333333335
218.60000000000002,-1463253908.0,453468432.0,3.316,2025-08-02 20:25:18,217.73666666666668
218.79999999999995,-1463253726.0,453468080.0,3.353,2025-08-02 20:25:19,217.92666666666665
218.79999999999995,-1463253543.0,453467747.0,3.416,2025-08-02 20:25:20,218.11666666666667
219.0,-1463253363.0,453467401.0,3.565,2025-08-02 20:25:21,218.3033333333333
219.0,-1463253182.0,453467007.0,3.912,2025-08-02 20:25:22,218.48999999999998
219.20000000000005,-1463252934.0,453466561.0,4.284,2025-08-02 20:25:23,218.67666666666668
219.20000000000005,-1463252595.0,453466170.0,4.376,2025-08-02 20:25:24,218.86333333333332
219.20000000000005,-1463252165.0,453465805.0,4.373,2025-08-02 20:25:25,219.05
219.20000000000005,-1463251708.0,453465505.0,4.49,2025-08-02 20:25:26,219.23333333333332
219.20000000000005,-1463251199.0,453465270.0,4.502,2025-08-02 20:25:27,219.41666666666666
219.39999999999998,-1463250583.0,453465137.0,4.248,2025-08-02 20:25:28,219.59666666666666
219.60000000000002,-1463250076.0,453465046.0,4.107,2025-08-02 20:25:29,219.78000000000003
219.79999999999995,-1463249622.0,453464988.0,4.084,2025-08-02 20:25:30,219.96333333333334
220.0,-1463249164.0,453464909.0,3.666,2025-08-02 20:25:31,220.14333333333335
220.39999999999998,-1463248775.0,453464787.0,3.171,2025-08-02 20:25:32,220.32666666666668
220.60000000000002,-1463248409.0,453464649.0,2.962,2025-08-02 20:25:33,220.50999999999996
220.79999999999995,-1463248109.0,453464480.0,2.822,2025-08-02 20:25:34,220.69
221.0,-1463247841.0,453464270.0,2.778,2025-08-02 20:25:35,220.87333333333336
221.39999999999998,-1463247631.0,453464074.0,2.957,2025-08-02 20:25:36,221.05666666666667
221.60000000000002,-1463247448.0,453463826.0,2.963,2025-08-02 20:25:37,221.23999999999998
221.79999999999995,-1463247394.0,453463551.0,2.823,2025-08-02 20:25:38,221.42000000000002
221.79999999999995,-1463247329.0,453463244.0,2.741,2025-08-02 20:25:39,221.60333333333335
222.0,-1463247367.0,453462962.0,2.763,2025-08-02 20:25:40,221.7866666666667
222.20000000000005,-1463247394.0,453462602.0,2.778,2025-08-02 20:25:41,221.96999999999997
222.20000000000005,-1463247461.0,453462249.0,2.778,2025-08-02 20:25:42,222.1533333333333
222.39999999999998,-1463247549.0,453461897.0,2.778,2025-08-02 20:25:43,222.33666666666667
222.39999999999998,-1463247703.0,453461534.0,2.778,2025-08-02 20:25:44,222.52
222.60000000000002,-1463247820.0,453461144.0,2.813,2025-08-02 20:25:45,222.70333333333335
222.60000000000002,-1463247912.0,453460732.0,3.672,2025-08-02 20:25:46,222.88666666666666
222.79999999999995,-1463248002.0,453460295.0,4.023,2025-08-02 20:25:47,223.07
222.79999999999995,-1463248095.0,453459865.0,3.995,2025-08-02 20:25:48,223.25333333333336
223.0,-1463248122.0,453459456.0,3.952,2025-08-02 20:25:49,223.43333333333334
223.0,-1463248122.0,453458990.0,4.03,2025-08-02 20:25:50,223.61333333333334
223.20000000000005,-1463248058.0,453458588.0,3.961,2025-08-02 20:25:51,223.79666666666665
223.39999999999998,-1463247962.0,453458152.0,3.892,2025-08-02 20:25:52,223.98333333333332
223.60000000000002,-1463247940.0,453457805.0,3.879,2025-08-02 20:25:53,224.17333333333332
223.79999999999995,-1463247797.0,453457451.0,3.863,2025-08-02 20:25:54,224.36333333333334
224.0,-1463247758.0,453457150.0,3.858,2025-08-02 20:25:55,224.55666666666667
224.20000000000005,-1463247691.0,453456819.0,3.285,2025-08-02 20:25:56,224.7533333333333
224.39999999999998,-1463247604.0,453456547.0,2.943,2025-08-02 20:25:57,224.95333333333335
224.79999999999995,-1463247576.0,453456310.0,2.673,2025-08-02 20:25:58,225.16
225.0,-1463247576.0,453456085.0,2.504,2025-08-02 20:25:59,225.36666666666667
225.20000000000005,-1463247576.0,453455862.0,2.337,2025-08-02 20:26:00,225.57333333333332
225.60000000000002,-1463247576.0,453455600.0,2.093,2025-08-02 20:26:01,225.78000000000003
225.79999999999995,-1463247576.0,453455384.0,2.017,2025-08-02 20:26:02,225.98666666666668
226.0,-1463247638.0,453455141.0,2.011,2025-08-02 20:26:03,226.19
226.39999999999998,-1463247735.0,453454884.0,2.197,2025-08-02 20:26:04,226.39333333333335
226.60000000000002,-1463247828.0,453454617.0,2.067,2025-08-02 20:26:05,226.59666666666666
226.79999999999995,-1463247920.0,453454410.0,2.006,2025-08-02 20:26:06,226.8
227.0,-1463247940.0,453454195.0,2.006,2025-08-02 20:26:07,227.0
