altitude,longitude,latitude,speed,timestamp,altitude_smooth
2044.0,-120.1080702804029,39.30089567787945,18.421,2025-06-06 21:43:35,2052.2366666666667
2040.8000000000002,-120.10822291485965,39.30100631900132,18.273,2025-06-06 21:43:36,2051.213333333333
2036.1999999999998,-120.10836783796549,39.301105476915836,18.247,2025-06-06 21:43:37,2050.2033333333334
2032.4,-120.10851284489036,39.30118937976658,18.231,2025-06-06 21:43:38,2049.2
2028.6,-120.10867302305996,39.30128099396825,18.113,2025-06-06 21:43:39,2048.21
2025.0,-120.10884091258049,39.30136866867542,17.927,2025-06-06 21:43:40,2047.2266666666667
2022.6,-120.10901634581387,39.30144879966974,17.818,2025-06-06 21:43:41,2046.236666666667
2020.6,-120.10919186286628,39.301525074988604,17.676,2025-06-06 21:43:42,2045.2333333333333
2018.4,-120.10936729609966,39.301601350307465,17.572,2025-06-06 21:43:43,2044.2166666666667
2016.4,-120.10954281315207,39.30166622623801,17.404,2025-06-06 21:43:44,2043.2
2015.0,-120.10972587391734,39.3017272464931,17.356,2025-06-06 21:43:45,2042.1766666666667
2014.1999999999998,-120.1099319010973,39.30178449489176,17.302,2025-06-06 21:43:46,2041.1633333333332
2014.8000000000002,-120.11013021692634,39.30183026008308,17.219,2025-06-06 21:43:47,2040.1666666666667
2016.8000000000002,-120.11029047891498,39.30186839774251,17.153,2025-06-06 21:43:48,2039.2066666666665
2018.4,-120.11048879474401,39.30190653540194,17.11,2025-06-06 21:43:49,2038.3
2019.8000000000002,-120.11068719439209,39.301937045529485,17.019,2025-06-06 21:43:50,2037.4566666666667
2021.8000000000002,-120.11085508391261,39.301956156268716,16.862,2025-06-06 21:43:51,2036.6933333333332
2024.0,-120.11106102727354,39.301979038864374,16.737,2025-06-06 21:43:52,2036.006666666667
2026.0,-120.11127468198538,39.301998149603605,16.665,2025-06-06 21:43:53,2035.4166666666667
2028.0,-120.11145011521876,39.30201340466738,16.592,2025-06-06 21:43:54,2034.9033333333334
2030.0,-120.11163325980306,39.30202865973115,16.554,2025-06-06 21:43:55,2034.4666666666667
2031.6,-120.11184683069587,39.30204005911946,16.515,2025-06-06 21:43:56,2034.09
2032.6,-120.1120147202164,39.302055314183235,16.502,2025-06-06 21:43:57,2033.763333333333
2033.1999999999998,-120.11219778098166,39.30206294171512,16.484,2025-06-06 21:43:58,2033.4833333333333
2034.1999999999998,-120.11239618062973,39.30207819677889,16.465,2025-06-06 21:43:59,2033.2433333333333
2035.0,-120.11255644261837,39.30208582431078,16.453,2025-06-06 21:44:00,2033.0366666666666
2035.6,-120.11273950338364,39.30210107937455,16.442,2025-06-06 21:44:01,2032.8566666666668
2035.6,-120.11293027549982,39.3021125625819,16.357,2025-06-06 21:44:02,2032.6966666666667
2035.4,-120.11311333626509,39.30212404578924,16.205,2025-06-06 21:44:03,2032.5433333333335
2035.0,-120.11329648084939,39.302139300853014,16.139,2025-06-06 21:44:04,2032.3866666666665
2035.0,-120.11348716914654,39.302154555916786,16.136,2025-06-06 21:44:05,2032.24
2035.0,-120.11367031373084,39.3021659553051,16.131,2025-06-06 21:44:06,2032.1066666666666
2034.6,-120.11387625709176,39.302177438512444,16.131,2025-06-06 21:44:07,2031.9966666666667
2034.8000000000002,-120.11406702920794,39.30219269357622,16.134,2025-06-06 21:44:08,2031.9466666666667
2034.8000000000002,-120.11423483490944,39.30220409296453,16.149,2025-06-06 21:44:09,2031.9566666666665
2034.8000000000002,-120.11442560702562,39.3022193480283,16.184,2025-06-06 21:44:10,2032.0299999999997
2034.1999999999998,-120.11461637914181,39.302234603092074,16.22,2025-06-06 21:44:11,2032.1699999999998
2033.6,-120.11480706743896,39.30224608629942,16.231,2025-06-06 21:44:12,2032.3633333333335
2033.4,-120.11499021202326,39.30226511321962,16.231,2025-06-06 21:44:13,2032.6066666666666
2033.1999999999998,-120.1151885278523,39.30228036828339,16.231,2025-06-06 21:44:14,2032.8933333333334
2033.4,-120.11538692750037,39.302291851490736,16.231,2025-06-06 21:44:15,2033.21
2033.4,-120.11554710566998,39.30230333469808,16.231,2025-06-06 21:44:16,2033.55
2033.6,-120.11573025025427,39.302314734086394,16.231,2025-06-06 21:44:17,2033.9033333333332
2034.0,-120.11591331101954,39.30232998915017,16.186,2025-06-06 21:44:18,2034.2499999999998
2034.6,-120.11608882807195,39.30234524421394,16.049,2025-06-06 21:44:19,2034.5733333333335
2035.4,-120.11627188883722,39.302356727421284,15.9,2025-06-06 21:44:20,2034.87
2036.4,-120.11644740588963,39.3023681268096,15.787,2025-06-06 21:44:21,2035.1466666666665
2038.0,-120.1166304666549,39.30238338187337,15.712,2025-06-06 21:44:22,2035.3966666666668
2038.8000000000002,-120.1168136112392,39.30239863693714,15.653,2025-06-06 21:44:23,2035.62
2039.6,-120.11698904447258,39.302410120144486,15.583,2025-06-06 21:44:24,2035.8166666666666
2040.1999999999998,-120.11717218905687,39.30242537520826,15.576,2025-06-06 21:44:25,2035.9900000000002
2041.1999999999998,-120.11734762229025,39.30243677459657,15.543,2025-06-06 21:44:26,2036.1433333333334
2042.0,-120.11752313934267,39.302452029660344,15.508,2025-06-06 21:44:27,2036.28
2042.6,-120.11769857257605,39.30245965719223,15.495,2025-06-06 21:44:28,2036.4099999999999
2042.8000000000002,-120.11787408962846,39.302474996075034,15.423,2025-06-06 21:44:29,2036.5366666666666
2042.8000000000002,-120.11804189532995,39.302490251138806,15.331,2025-06-06 21:44:30,2036.65
2042.1999999999998,-120.11820978485048,39.30250165052712,15.297,2025-06-06 21:44:31,2036.7566666666667
2041.0,-120.11837759055197,39.302513133734465,15.24,2025-06-06 21:44:32,2036.8633333333332
2039.4,-120.11856073513627,39.30252453312278,15.036,2025-06-06 21:44:33,2036.98
2037.6,-120.11873625218868,39.30253978818655,14.621,2025-06-06 21:44:34,2037.1066666666666
2036.0,-120.11889643035829,39.302551271393895,14.265,2025-06-06 21:44:35,2037.24
2034.1999999999998,-120.11904135346413,39.30255889892578,14.057,2025-06-06 21:44:36,2037.3666666666666
2033.1999999999998,-120.11920924298465,39.302570298314095,13.892,2025-06-06 21:44:37,2037.4833333333333
2033.0,-120.11937704868615,39.30258555337787,13.672,2025-06-06 21:44:38,2037.6
2033.0,-120.11952205561101,39.30259703658521,13.5,2025-06-06 21:44:39,2037.7
2033.4,-120.11966697871685,39.302608435973525,13.377,2025-06-06 21:44:40,2037.7833333333333
2034.1999999999998,-120.1198196131736,39.30261991918087,13.214,2025-06-06 21:44:41,2037.8466666666666
2035.1999999999998,-120.11996453627944,39.302627546712756,12.973,2025-06-06 21:44:42,2037.9066666666665
2035.6,-120.1201171707362,39.3026390299201,12.811,2025-06-06 21:44:43,2037.9666666666667
2035.4,-120.12026209384203,39.30265428498387,12.661,2025-06-06 21:44:44,2038.02
2035.4,-120.12040701694787,39.30266568437219,12.541,2025-06-06 21:44:45,2038.0666666666666
2035.4,-120.12055202387273,39.30267716757953,12.308,2025-06-06 21:44:46,2038.1
2035.6,-120.1206816919148,39.30268479511142,12.019,2025-06-06 21:44:47,2038.1233333333332
2036.1999999999998,-120.12081907130778,39.302692422643304,11.824,2025-06-06 21:44:48,2038.1366666666668
2036.1999999999998,-120.12095636688173,39.30270382203162,11.647,2025-06-06 21:44:49,2038.15
2036.4,-120.12108603492379,39.30271530523896,11.507,2025-06-06 21:44:50,2038.1533333333332
2036.8000000000002,-120.12121578678489,39.302726704627275,11.404,2025-06-06 21:44:51,2038.1466666666668
2037.4,-120.12135308235884,39.30273433215916,11.494,2025-06-06 21:44:52,2038.1266666666666
2037.8000000000002,-120.1214980892837,39.30274195969105,11.648,2025-06-06 21:44:53,2038.0800000000002
2038.4,-120.12162012979388,39.30275344289839,11.507,2025-06-06 21:44:54,2038.0266666666664
